Index,Smiles
1036,CCNCCC=O
1037,CC(N)=CC=NO
1038,CC(N)=CC(N)=O
1039,CC(N)C(C)=NO
1040,CC(N)CC=NO
1041,CC(N)CC(N)=O
1042,CCN=C(C)NO
1043,CCN(C)C=NO
1044,CCN(C)C(N)=O
1045,CCNCC=NO
1046,CCNCC(N)=O
1047,CCNCCOC
1048,CC(N)=CC(O)=O
1049,CC(N)CC(O)=O
1050,CCNCC(O)=O
1051,C=C(NC=N)C=O
1052,C=CN=CNC=O
1053,C=CN(C=N)C=O
1054,C=CNC(=N)C=O
1055,CC(N)(CN)CO
1056,CC(N)C(N)CO
1057,CC(N)CNC=O
1058,CCN=C(N)C=O
1059,CCN=CN(C)O
1060,CCN=CNC=O
1061,CCN(C=N)C=O
1062,CCN(C)NC=O
1063,CCNC(=N)CO
1064,CCN=CNOC
1065,CCNC(=N)OC
1066,C=C(NC=O)C#C
1067,C=CNC(=O)C=C
1068,C=CNC(=O)C#C
1069,CC(N)(CO)C=C
1070,CC(N)(CO)C#C
1071,CC(N)C(O)C=C
1072,CC(N)C(O)C#C
1073,CC(N)COC=C
1074,CC(NC=O)C=C
1075,CC(NC=O)C#C
1076,CCNC(=O)CC
1077,CCNC(=O)C=C
1078,CCNC(=O)C#C
1079,C=C(NC=O)C#N
1080,C=CNC(=O)C#N
1081,CC(N)C(O)CN
1082,CC(NC=O)C#N
1083,CCNC(=O)CN
1084,CCNC(=O)C#N
1085,C=C(NC=O)C=O
1086,C=CN(C=O)C=O
1087,C=CNC(=O)C=O
1088,CC(N)(CO)CO
1089,CC(N)C(O)CO
1090,CC(N)COC=O
1091,CC(NC=O)C=O
1092,CCN(C=O)C=O
1093,CCNC(=O)CO
1094,CCNC(=O)C=O
1095,C=CN(C=O)N=C
1096,CC(N)CON=C
1097,CCN(C=O)N=C
1098,CCNC(=O)NC
1099,CCNC(=O)OC
1100,CC(=NN)C1CO1
1101,CC=NNCCO
1102,CC=NN=CCO
1103,CC=NN=CC=O
1104,CC=NN(C)C=O
1105,CC=NNC(C)=O
1106,CC=NNCC=O
1107,CC(=N)NCCO
1108,CC(=N)NC(C)=O
1109,CC(=N)NCC=O
1110,CC(NN=C)C=O
1111,CCN(N)C(C)=O
1112,CCN(NC)C=O
1113,CCNN=CCO
1114,CCNN=CC=O
1115,CCNN(C)C=O
1116,CCNNC(C)=O
1117,CCNN=COC
1118,CC(=N)N(O)C=C
1119,CC=NOC1CC1
1120,CC(=NO)C1CC1
1121,CC(=NO)C1CN1
1122,CC(=NO)C1CO1
1123,CC=NOC(C)C
1124,CC=NOCC=C
1125,CC=NOCC#C
1126,CC=NOCCN
1127,CC=NOCC#N
1128,CCN(O)C(C)=N
1129,CCN(OC)C=N
1130,CC=NOCCO
1131,CC=NOC(C)=O
1132,CC=NOCC=O
1133,CCN(O)C(C)=O
1134,CCN(OC)C=O
1135,CCN(O)C=NC
1136,CC(=NO)N1CC1
1137,CC(NO)=NC=C
1138,CCOC1CC1N
1139,CC(O)C1CC1N
1140,CC(=O)C1CCN1
1141,CC(O)C1CCN1
1142,CC(O)C1(C)CN1
1143,CC(O)C1CN1C
1144,CCOC1CNC1
1145,C=COC1CNC1
1146,CC(=O)C1CNC1
1147,CC(O)C1CNC1
1148,CC(O)C1NC1C
1149,CC(O)C1(N)CC1
1150,CCOCC1CN1
1151,C=COCC1CN1
1152,CC(=O)CC1CN1
1153,CC(O)CC1CN1
1154,CCOCCCN
1155,C=COC=CC#N
1156,C=COC(=C)C#N
1157,C=COCCC#N
1158,CC(=O)C=CC#N
1159,CC(=O)C(=C)C#N
1160,CC(=O)C(C)=CN
1161,CC(=O)C#CC#N
1162,CC(=O)CCC#N
1163,CC(O)CCCN
1164,CC(O)(C=C)C#N
1165,CC(O)(C#C)C#N
1166,CC(O)C=CCN
1167,CC(O)C=CC#N
1168,CC(O)C(=C)CN
1169,CC(O)C(=C)C#N
1170,CC(O)C(C)CN
1171,CC(O)C(C)(C)N
1172,CC(O)C(C)C#N
1173,CC(O)C#CCN
1174,CC(O)C#CC#N
1175,CC(O)CCC#N
1176,CC(OC=C)C#N
1177,CCOC=CCN
1178,CCOC=CC#N
1179,CCOC(=C)CN
1180,CCOC(=C)C#N
1181,CCOC(C)CN
1182,CCOC(C)C#N
1183,CCOCC(C)N
1184,CCOCCC#N
1185,CCOCCNC
1186,CC(=O)C=C(N)N
1187,CC(=O)CC(N)=N
1188,CC(O)C(C)=NN
1189,CC(O)CC=NN
1190,CC(O)CC(N)=N
1191,CC(OC=C)=NN
1192,CCOC(C)=NN
1193,CCOCC=NN
1194,CCOCC(N)=N
1195,CC(=O)C(C)=NO
1196,CC(=O)CC=NO
1197,CC(=O)CC(N)=O
1198,CC(O)C(C)=NO
1199,CC(O)CC=NO
1200,CC(O)CC(N)=O
1201,CC(OC=C)=NO
1202,CCOC(C)=NO
1203,CCOCC=NO
1204,CCOCC(N)=O
1205,CC(=O)CN1CC1
1206,CC(O)CN1CC1
1207,CC(O)(CN)C=C
1208,CC(O)(CN)C#C
1209,CC(O)C(N)C=C
1210,CC(O)C(N)C#C
1211,CC(O)CN(C)C
1212,CC(=O)CN=CN
1213,CC(O)(CN)CN
1214,CC(O)C(N)CN
1215,CC(O)CNC=N
1216,CC(=O)CNC=O
1217,CC(O)(CN)CO
1218,CC(O)C(N)CO
1219,CC(O)CNC=O
1220,C=COC=NN=C
1221,CC(=O)C=NN=C
1222,CC(=O)CNN=C
1223,CC(O)C=NN=C
1224,CC(O)CNN=C
1225,CCOC=NNC
1226,CCOC=NN=C
1227,CCOC(=N)NC
1228,CCOC=NOC
1229,CC(O)C(O)CN
1230,CCOC(=O)CN
1231,C=COCON=C
1232,CC(=O)CON=C
1233,CC(O)CON=C
1234,CCOC(=O)NC
1235,CCOCON=C
1236,CC(=O)N1CCC1
1237,CC(=O)NC1CC1
1238,CC(=O)NCC=C
1239,CC(=O)NCC#C
1240,CC(ON=C)C=C
1241,CC(ON=C)C#C
1242,CCON=CCC
1243,CCON=C(C)C
1244,CCON=CC=C
1245,CCON=CC#C
1246,CC(=O)NCCN
1247,CC(=O)NCC#N
1248,CC(ON=C)C#N
1249,CCON=CCN
1250,CCON=CC#N
1251,CCON(C)C=N
1252,CCONC(C)=N
1253,CC(=O)NCCO
1254,CC(=O)NC(C)=O
1255,CC(=O)NCC=O
1256,CC(ON=C)C=O
1257,CCON=CCO
1258,CCON=CC=O
1259,CCON(C)C=O
1260,CCONC(C)=O
1261,CCON=CNC
1262,CCON=COC
1263,CC(=O)NN1CC1
1264,CC(=O)N(N)C=C
1265,CC(=O)N(O)C=C
1266,CC(=O)OCCN
1267,CN1C2COCC12
1268,CN1CC1C1CO1
1269,CN1CC1CCO
1270,CN1CC1(C)CO
1271,CN1CC1C(C)=O
1272,CN1CC1CC=O
1273,CN1CC1C=NO
1274,CN1CC1C(N)=O
1275,CN1CC1C(O)=O
1276,CN1CC2OC2C1
1277,CN1CCC1CO
1278,CN1CC(C1)C=O
1279,CN1CCC1C=O
1280,CN1C=CC=C1O
1281,CN1C=CCC1=O
1282,CN1CC=CC1=O
1283,CN1CCCC1=O
1284,CN1C=CC(O)=C1
1285,CN1CC(C)(O)C1
1286,CN1CC(CO)C1
1287,CN1CCC(=O)C1
1288,CN1CCC(O)C1
1289,CN1NC(=O)C=C1
1290,CN1CCC(=O)N1
1291,CN1OC(=O)C=C1
1292,CN1C=CNC1=O
1293,CN1CC(N)C1=O
1294,CN1CCNC1=O
1295,CN1C=CNC1=O
1296,CN1C=COC1=N
1297,CN1CCOC1=N
1298,CN1C=COC1=O
1299,CN1CC(O)C1=O
1300,CN1CCOC1=O
1301,CN1CCOCC1
1302,CN1C=C(O)C=N1
1303,CN1CC(O)C=N1
1304,CN1CCOC=N1
1305,CN1CC(=O)N=C1
1306,CN1CCON=C1
1307,CN1C=NC=C1O
1308,CN1C=NCC1=O
1309,CN1C=NC(O)=C1
1310,CN1N=CC=C1O
1311,CN1N=CCC1=O
1312,CN1NCCC1=O
1313,CN1NC=CC1=O
1314,CN1OC=CC1=N
1315,CN1OCCC1=N
1316,CN1OC=CC1=O
1317,CN1OCCC1=O
1318,CN1OCCN=C1
1319,CNC1CC1CO
1320,CNC1CC1(C)O
1321,CNC1CC1C=O
1322,CNC1CC1OC
1323,CNC1CCC1O
1324,CNC1(C)CC1O
1325,CNC1C(C)C1O
1326,CNC1CCC1=O
1327,CNC1=CC=CO1
1328,CN=C1ONC=C1
1329,CNC1=COC=C1
1330,CNC1CCOC1
1331,CNC1(C)COC1
1332,CNC1CC(=O)C1
1333,CNC1CC(O)C1
1334,CNC1=NOC=C1
1335,CN=C1CCON1
1336,CNC1C(N)C1O
1337,CNC1CNC1=O
1338,CNC1=CN=CO1
1339,CNC1=CON=C1
1340,CNC1COC1C
1341,CNC1C(O)C1O
1342,CNC1COC1=O
1343,CNC1(CO)CC1
1344,CNC1COC=C1
1345,CNC1=COC=N1
1346,CNC1CON=C1
1347,CNC1=NC=CO1
1348,CN=C1NCCO1
1349,CNC1=NCCO1
1350,CN=C1NC=CO1
1351,CNCC1CC1O
1352,CN(C)C1CC1O
1353,CNCC1CCO1
1354,CNCC1(C)CO1
1355,CNCC1COC1
1356,CN(C)C1COC1
1357,CNCC1OC1C
1358,CNCC1(O)CC1
1359,CNCCC1CO1
1360,CN(C)CC1CO1
1361,CNC(C)C1CO1
1362,CNCCCCO
1363,CN(C=C)C(C)=O
1364,CN(C)CCCO
1365,CN(C)C=CC=O
1366,CN(C)CC(C)=O
1367,CN(C)CCC=O
1368,CN(CC=C)C=O
1369,CN(CC#C)C=O
1370,CNC=C(C)C=O
1371,CNC=CC(C)=O
1372,CNC(C=C)C=O
1373,CNC(C)CCO
1374,CNC(C)=CC=O
1375,CNC(C)(C)CO
1376,CNC(C)(C)C=O
1377,CNC(C)C(C)O
1378,CNC(C)C(C)=O
1379,CNC(C)CC=O
1380,CNCC=CCO
1381,CNCC=CC=O
1382,CNCC(=C)CO
1383,CNCC(=C)C=O
1384,CNCC(C)CO
1385,CNCC(C)(C)O
1386,CNCC(C)C=O
1387,CNCC#CCO
1388,CNCC#CC=O
1389,CNCCC(C)O
1390,CNCCC(C)=O
1391,CNCCCC=O
1392,CN=CC=CNO
1393,CN(C=C)C=NO
1394,CN(C=C)C(N)=O
1395,CN(C)C(C)=NO
1396,CN(C)CC=NO
1397,CN(C)CC(N)=O
1398,CNC=CC(N)=O
1399,CNC(C)C=NO
1400,CNC(C)C(N)=O
1401,CNCC(C)=NO
1402,CNCCC=NO
1403,CNCCC(N)=O
1404,CNCCCOC
1405,CNC(C)COC
1406,CNCC=COC
1407,CNCC(=C)OC
1408,CNCC(C)OC
1409,CN(C)CC(O)=O
1410,CNC=CC(O)=O
1411,CNC(C)C(O)=O
1412,CNCCC(O)=O
1413,CN=C(C)N(C)O
1414,CN=C(C)NC=O
1415,CN(C)C=NC=O
1416,CN(C)C(=N)CO
1417,CN(C)C(=N)C=O
1418,CN(CC#N)C=O
1419,CN(CCN)C=O
1420,CNC(CN)CO
1421,CNCC(N)CO
1422,CNCCNC=O
1423,CNC(C)=NOC
1424,CNCC=NOC
1425,CN(C)C(=O)C=C
1426,CN(C)C(=O)C#C
1427,CNC(C=O)C#C
1428,CNC(CO)C=C
1429,CNC(CO)C#C
1430,CNCC(=O)C=C
1431,CNCC(=O)C#C
1432,CNCC(O)C=C
1433,CNCC(O)C#C
1434,CNCCOC=C
1435,CN(C)C(=O)CN
1436,CN(C)C(=O)C#N
1437,CN(CC=O)C=N
1438,CN(CCO)C=N
1439,CNC(C=O)C#N
1440,CNC(CO)C#N
1441,CNCC(=O)C#N
1442,CNCC(O)CN
1443,CNCC(O)C#N
1444,CN(C)C(=O)CO
1445,CN(C)C(=O)C=O
1446,CN(CC=O)C=O
1447,CN(CCO)C=O
1448,CNC(C=O)C=O
1449,CNC(CO)CO
1450,CNC(CO)C=O
1451,CNCC(=O)CO
1452,CNCC(=O)C=O
1453,CNCC(O)CO
1454,CNCC(O)C=O
1455,CNCCOC=O
1456,CN(CC=O)N=C
1457,CN(CCO)N=C
1458,CNC(C=O)=NC
1459,CNC(CO)=NC
1460,CNCC(=O)NC
1461,CNCCON=C
1462,CNCC(=O)OC
1463,CNC(=N)C1CO1
1464,CN=CNCCO
1465,CN=C(N)C(C)=O
1466,CN=C(N)CC=O
1467,CN=CN(C)C=O
1468,CN=CNC(C)=O
1469,CN=CNCC=O
1470,CN(C=N)C(C)=O
1471,CN(C)N=CCO
1472,CN(C)N=CC=O
1473,CN(C)N(C)C=O
1474,CN(C)NC(C)=O
1475,CNC(=N)CCO
1476,CNC(=N)C(C)O
1477,CNC(N)=CC=O
1478,CNC(=N)COC
1479,CN=C(NO)C=C
1480,CN=C(NO)C#C
1481,CN=CN(O)C=C
1482,CN(C=O)C1CC1
1483,CNC(=O)C1CC1
1484,CNC(=O)C1CN1
1485,CNC(=O)C1CO1
1486,CN(C=O)C(C)=C
1487,CNC(=O)C=CC
1488,CNC(=O)C(C)C
1489,CNC(=O)C(C)=C
1490,CNC(=O)C#CC
1491,CNC(=O)CC=C
1492,CNC(=O)CC#C
1493,CN(C=O)C(C)=N
1494,CNC(=O)CCN
1495,CNC(=O)C=CN
1496,CNC(=O)C(C)N
1497,CNC(=O)CC#N
1498,CN(C=O)C(C)=O
1499,CNC(=O)CCO
1500,CNC(=O)C(C)O
1501,CNC(=O)C(C)=O
1502,CNC(=O)CC=O
1503,CNC(OC)=NC
1504,CNC(=O)COC
1505,CN(C=O)N1CC1
1506,CNC(=O)N1CC1
1507,CNC(=O)N(C)C
1508,CNC(=O)NC=C
1509,C=NN1CC1C=O
1510,C=NN1CCC1=O
1511,CNN1CCC1=O
1512,C=NN1CC(=O)C1
1513,C=NNC1COC1
1514,C=NNCC1CO1
1515,C=NN=CC1CO1
1516,CNN=CC1CO1
1517,C=NN=CCC=O
1518,C=NNC=CC=O
1519,C=NNCCC=O
1520,CN(N=C)C(C)=O
1521,CNN=CCCO
1522,CNN=C(C)CO
1523,CNN=C(C)C=O
1524,CNN=CC(C)O
1525,CNN=CC(C)=O
1526,CNN=CCC=O
1527,CNN(C=C)C=O
1528,CNN(C)C(C)=O
1529,CNN=CCOC
1530,CNN=C(C)OC
1531,C=NNC(=O)C#C
1532,CN(N)C(=O)C=C
1533,CN(N)C(=O)C#C
1534,CNN=COC=C
1535,CNNC(=O)C=C
1536,CNNC(=O)C#C
1537,C=NOC1CCC1
1538,C=NOC1CNC1
1539,C=NOC1COC1
1540,C=NOCC1CC1
1541,C=NOCC1CN1
1542,C=NOCC1CO1
1543,C=NOCCC#C
1544,C=NOCCC#N
1545,C=NOCCC=O
1546,CN(O)C(=N)C=C
1547,CN(O)C(=N)C#C
1548,C=NOC(=O)C#C
1549,CN(O)C(=O)C=C
1550,CN(O)C(=O)C#C
1551,COC1CC1CN
1552,COC1CC1(C)N
1553,COC1CC1C#N
1554,COC1CCC1N
1555,COC1(C)CC1N
1556,COC1C(C)C1N
1557,COC1=CC=CN1
1558,COC1CCNC1
1559,COC1=CCNC1
1560,COC1(C)CNC1
1561,COC1CC(N)C1
1562,COC1=CNC=C1
1563,COC1=NNC=C1
1564,COC1=CC=NO1
1565,COC1CC=NO1
1566,COC1=NOC=C1
1567,COC1CNC1C
1568,COC1C(N)C1N
1569,COC1C(N)C1O
1570,COC1CNC1=O
1571,COC1(CN)CC1
1572,COC1CN(C)C1
1573,COC1=CN=CO1
1574,COC1=CNC=N1
1575,COC1C=NN=C1
1576,COC1CNN=C1
1577,COC1=CNN=C1
1578,COC1=CON=C1
1579,COC1=COC=N1
1580,COC1CON=C1
1581,COC1=NCCN1
1582,COC1=NC=CN1
1583,COC1=NC=CO1
1584,COC1=NNCC1
1585,COC1=NN=CC1
1586,COC1=NOCC1
1587,COCC1CC1N
1588,COCC1CCN1
1589,COCC1(C)CN1
1590,COCC1CN1C
1591,COCC1CNC1
1592,COCC1NC1C
1593,COCC1(N)CC1
1594,COCCC1CN1
1595,COC=CC1CN1
1596,COC(=C)C1CN1
1597,COC(C)C1CN1
1598,COCCCCN
1599,COC=CCCN
1600,COC=C(C)CN
1601,COC=C(C)C#N
1602,COC=CC(C)N
1603,COC=CCC#N
1604,COC(=C)CCN
1605,COC(=C)C(C)N
1606,COC(=C)CC#N
1607,COC(=CC)C#N
1608,COC(C=C)C#N
1609,COC(C)CCN
1610,COC(C)=CCN
1611,COC(C)=CC#N
1612,COC(C)(C)CN
1613,COC(C)(C)C#N
1614,COC(C)C(C)N
1615,COC(C)CC#N
1616,COC(C#C)C#N
1617,COCC=CCN
1618,COCC=CC#N
1619,COCC(=C)CN
1620,COCC(=C)C#N
1621,COCC(C)CN
1622,COCC(C)(C)N
1623,COCC(C)C#N
1624,COCC#CCN
1625,COCC#CC#N
1626,COCCC(C)N
1627,COCCCC#N
1628,COC=CC=NN
1629,COC=CC(N)=N
1630,COC(=C)C=NN
1631,COC(=C)C(N)=N
1632,COC(C=C)=NN
1633,COC(C)C=NN
1634,COC(C)C(N)=N
1635,COCC(C)=NN
1636,COCCC=NN
1637,COCCC(N)=N
1638,COC=CC=NO
1639,COC=CC(N)=O
1640,COC(=C)C=NO
1641,COC(=C)C(N)=O
1642,COC(C=C)=NO
1643,COC(C)C=NO
1644,COC(C)C(N)=O
1645,COCC(C)=NO
1646,COCCC=NO
1647,COCCC(N)=O
1648,COCCN1CC1
1649,COC(CN)=CC
1650,COC(CN)C=C
1651,COC(CN)C#C
1652,COCC(N)C=C
1653,COCC(N)C#C
1654,COCCN(C)C
1655,COC=CNC=N
1656,COC(=C)NC=N
1657,COC(=CN)C#N
1658,COC(CN)CN
1659,COCC(N)CN
1660,COCCNC=N
1661,COC=CNC=O
1662,COC(=C)NC=O
1663,COC(C=O)=CN
1664,COC(CN)CO
1665,COCC(N)CO
1666,COCCNC=O
1667,COC(C)=NN=C
1668,COCC=NN=C
1669,COCCNN=C
1670,COC(CN)OC
1671,COCC=NOC
1672,COCC(O)CN
1673,COC(C)ON=C
1674,COCCON=C
1675,COC(N)=CC#N
1676,COC(N)=CC=O
1677,COC=NN1CC1
1678,COC(=N)N1CC1
1679,COC=NN=CC
1680,COC=NN(C)C
1681,COC(=N)N(C)C
1682,COC(=N)NC=C
1683,COC(=NN)C#C
1684,COC(=NO)C#C
1685,COC(=O)C1CN1
1686,COCOCCN
1687,COC(=O)CCN
1688,COC(=O)C=CN
1689,COC(=O)C(C)N
1690,COC(=O)N1CC1
1691,COC(=O)N(C)C
1692,COC(=O)NC=C
1693,COCON=CC
1694,CON1CCC1=O
1695,CON1C=CC=C1
1696,CON1C=CC=N1
1697,CON1C=CN=C1
1698,CON1CCN=C1
1699,CON=CC1CC1
1700,CON=CC1CN1
1701,CON=CC1CO1
1702,CON=C(C)C=C
1703,CON=C(C)C#C
1704,CON=CC=CC
1705,CON=CC(C)C
1706,CON=CC(C)=C
1707,CON=CC#CC
1708,CON=CCC=C
1709,CON=CCC#C
1710,CON=CCCN
1711,CON=C(C)CN
1712,CON=C(C)C#N
1713,CON=CC=CN
1714,CON=CC(C)N
1715,CON=CCC#N
1716,CON(C=C)C=N
1717,CON(C)C(C)=N
1718,CON=CCCO
1719,CON=C(C)CO
1720,CON=C(C)C=O
1721,CON=CC(C)O
1722,CON=CC(C)=O
1723,CON=CCC=O
1724,CON(C=C)C=O
1725,CON(C)C(C)=O
1726,CON(C)C=NC
1727,CON=C(C)OC
1728,CON=CN1CC1
1729,CON=CN(C)C
1730,CON=CNC=C
1731,CONC(=N)C=C
1732,CONC(=N)C#C
1733,CON=COC=C
1734,CONC(=O)C=C
1735,CONC(=O)C#C
1736,NC12CC1OCC2
1737,NC12CC1COC2
1738,NC12CC(C1)OC2
1739,NC1C2CCC1O2
1740,NC1C2CCOC12
1741,NC1C2CC1OC2
1742,NC1C2COCC12
1743,NC1C2OC1C=C2
1744,NC1C2OC=CC12
1745,NC1C2OCOC12
1746,NC1C2ON=CC12
1747,NC1CC1C1CO1
1748,NC1(CC1)C1CO1
1749,NC1CC1CCO
1750,NC1CC1C=NO
1751,NC1CC1C(N)=O
1752,NC1CC1C(O)=O
1753,NC1CC1(N)CO
1754,NC1CC1NC=O
1755,NC1CC1OC=C
1756,NC1CC1(O)CO
1757,NC1CC1OC=O
1758,NC1CC1ON=C
1759,NC1CC2CC1O2
1760,NC1CC2OC2C1
1761,NC1CCC1CO
1762,NC1CCC2OC12
1763,NC1C=CC2OC12
1764,NC1CCCC1O
1765,NC1C=CCC1O
1766,NC1CC=CC1O
1767,NC1=CC=CN1O
1768,NC1=CC=C(N)O1
1769,NC1CCCOC1
1770,NC1CC(CO)C1
1771,NC1CCC(O)C1
1772,N=C1CCCON1
1773,N=C1CCC(=O)N1
1774,NC1=CC=C(O)N1
1775,NC1=CC=C(O)O1
1776,N=C1C=CNC1=O
1777,NC1C=CNC1=O
1778,NC1CC(N)C1O
1779,NC1CCNC1=O
1780,NC1=C(O)NC=C1
1781,NC1=CN(O)C=C1
1782,NC1=CC=NOC1
1783,NC1C=COC1=C
1784,NC1CCOC1=C
1785,NC1=C(N)C=CO1
1786,NC1CC(O)C1N
1787,NC1=C(O)OC=C1
1788,NC1C=COC1=O
1789,NC1CC(O)C1O
1790,NC1CCOC1=O
1791,NC1CCOCC1
1792,NC1=CC(=O)CC1
1793,NC1=CC(=O)C=C1
1794,NC1(CCO)CC1
1795,NC1C=COC=C1
1796,NC1CC(O)C=C1
1797,NC1CCOC=C1
1798,N=C1C=COC=N1
1799,N=C1CC(=O)CN1
1800,NC1=CC(=O)C=N1
1801,NC1=CC(O)=CN1
1802,NC1=CC(O)=CO1
1803,NC1=CC(=O)NC1
1804,NC1=CC(=O)N=C1
1805,NC1CCON=C1
1806,NC1=CC(=O)OC1
1807,NC1CNC1CO
1808,NC1C(N)C1CO
1809,NC1CN(C1)C=O
1810,NC1CNCC1O
1811,NC1CNC(=O)C1
1812,NC1=CNC=C1O
1813,NC1=CNC(O)=C1
1814,NC1(COC1)C=C
1815,NC1(COC1)C#C
1816,NC1C(O)C1C=C
1817,NC1C(O)C1C#C
1818,NC1COC1C=C
1819,NC1COC1C#C
1820,NC1COC1CO
1821,NC1C(O)C1CO
1822,NC1COC2CC12
1823,NC1COCC1=C
1824,NC1=COC=C1N
1825,NC1COCC1N
1826,NC1=COC=C1O
1827,NC1COCC1O
1828,NC1(CO)CC1O
1829,NC1C(O)CC1O
1830,NC1(CO)CCC1
1831,NC1COC=CC1
1832,NC1COC(=C)C1
1833,NC1COCC=C1
1834,N=C1COCCN1
1835,N=C1COC=CN1
1836,NC1=CC(N)=CO1
1837,NC1(CO)CNC1
1838,NC1=COC(O)=C1
1839,NC1COCOC1
1840,NC1(CO)COC1
1841,NC1COC(=O)C1
1842,NC1CON=CC1
1843,N=C1NC2CC2O1
1844,N=C1NCC2OC12
1845,N=C1NC=CC1=O
1846,N=C1NCCC1=O
1847,N=C1OC=CC=N1
1848,N=C1NCCCO1
1849,N=C1NC=CCO1
1850,N=C1NC(=O)C=C1
1851,NC1=C(O)C=CN1
1852,N=C1NOC2CC12
1853,N=C1NOCC=C1
1854,N=C1OCC2CN12
1855,NC1=C(O)C=CO1
1856,NCC1CC1CO
1857,NCC1CCC1O
1858,NCC1=CC=CO1
1859,N#CC1=CC=CO1
1860,NCC1CCCO1
1861,N#CC1CCCO1
1862,N#CC1=CCCO1
1863,N#CC1CC=CO1
1864,NCC1=CCCO1
1865,NCC1CC=CO1
1866,NCC1=CC=NO1
1867,N#CC1=CC=NO1
1868,N#CC1CC=NO1
1869,NCC1CC=NO1
1870,NCC1=COC=C1
1871,N#CC1=COC=C1
1872,NCC1CCOC1
1873,N#CC1CCOC1
1874,N#CC1=CCOC1
1875,NCC1=CCOC1
1876,NCC1CC(O)C1
1877,NCC1=NOC=C1
1878,N#CC1=NOC=C1
1879,NCC1CC(=O)N1
1880,NCC1CC(=O)O1
1881,NCC1CN1C=O
1882,NCC1C(N)C1O
1883,NCC1CNC1=O
1884,NCC1=CN=CO1
1885,N#CC1=CN=CO1
1886,NCC1(CN)CO1
1887,NCC1=CON=C1
1888,N#CC1=CON=C1
1889,NCC1C(O)C1O
1890,NCC1COC1=O
1891,N#CC1=COCC1
1892,N#CC1COC=C1
1893,NCC1=COCC1
1894,NCC1(CO)CC1
1895,NCC1COC=C1
1896,NCC1=COC=N1
1897,N#CC1=COC=N1
1898,NCC1(CO)CN1
1899,NCC1COCO1
1900,NCC1=COCO1
1901,NCC1(CO)CO1
1902,N#CC1CON=C1
1903,NC=C1CON=C1
1904,NCC1CON=C1
1905,NCC1NC1CO
1906,NCC1NCC1O
1907,NCC1(N)CC1O
1908,NCC1=NC=CO1
1909,N#CC1=NC=CO1
1910,NCC1(N)COC1
1911,N#CC1=NOCC1
1912,NCC1=NOCC1
1913,NCC1OC1C=C
1914,NCC1OC1C#C
1915,NCC1OC1CN
1916,NCC1OC1CO
1917,NCC1OCC1N
1918,NCC1(O)CC1N
1919,NCC1OCC1O
1920,NCC1(O)CC1O
1921,N#CC1OCC=C1
1922,NCC1(O)CCC1
1923,NCC1OCC=C1
1924,NCC1OCCO1
1925,NCC1OC=CO1
1926,NCC1(O)CNC1
1927,NCC1(O)COC1
1928,NCCC1CC1O
1929,NCCC1CCO1
1930,N#CCC1CCO1
1931,NCCC1COC1
1932,N#CCC1COC1
1933,NCCC1(O)CC1
1934,NCCCC1CO1
1935,N#CCCC1CO1
1936,N#CC=CC1CO1
1937,N#CC#CC1CO1
1938,NC(C=C)C1CO1
1939,NC(C#C)C1CO1
1940,NCC=CC1CO1
1941,NCC(=C)C1CO1
1942,NCC#CC1CO1
1943,NCCCCCO
1944,NC=C(C=C)C=O
1945,NC(C=C)=CC=O
1946,NCC=CCCO
1947,NCC(=C)CCO
1948,NCC#CCCO
1949,NCCC=CCO
1950,NCCC(=C)CO
1951,NCCC#CCO
1952,NC(C=C)C=NO
1953,NC(C=C)C(N)=O
1954,NC(C#C)C(N)=O
1955,NCC=CC=NO
1956,NCC=CC(N)=O
1957,NCC(=C)C=NO
1958,NCC(=C)C(N)=O
1959,NCC(C=C)=NO
1960,NCC#CC=NO
1961,NCC#CC(N)=O
1962,NCCCC=NO
1963,NCCCC(N)=O
1964,NC(C=C)C(O)=O
1965,NC(C#C)C(O)=O
1966,NCC=CC(O)=O
1967,NCC(=C)C(O)=O
1968,NCC#CC(O)=O
1969,NCCCC(O)=O
1970,NCC=CNC=O
1971,NCC(=C)NC=O
1972,NCC(CN)CO
1973,NCCC(N)CO
1974,NCCCNC=O
1975,NC=C(C=O)C#C
1976,NC=CC(=O)C=C
1977,NC=CC(=O)C#C
1978,NC(=CC=O)C#C
1979,NC(CCO)C=C
1980,NC(CCO)C#C
1981,NCC=COC=C
1982,NCC(=C)OC=C
1983,NCC(CO)C=C
1984,NCC(CO)C#C
1985,NCCC(O)C=C
1986,NCCC(O)C#C
1987,NCCCOC=C
1988,NC=C(C=O)C#N
1989,NC=C(CO)C#N
1990,NC=CC(=O)C#N
1991,NC(=CC=O)C#N
1992,NCCC(O)CN
1993,NC=C(C=O)C=O
1994,NC=C(CO)C=O
1995,NC=CC(=O)CO
1996,NC=CC(=O)C=O
1997,NCC=COC=O
1998,NCC(=C)OC=O
1999,NCC(CO)CO
2000,NCCC(O)CO
2001,NCCCOC=O
2002,NCCCON=C
2003,NCC(N)C1CO1
2004,NCCNCCO
2005,NCC(N)CCO
2006,NC(C=NO)C#C
2007,NCC(=NO)C#C
2008,NCCOC1CC1
2009,N#CCOC1CC1
2010,NC(CO)C1CC1
2011,NCC(O)C1CC1
2012,NC(CO)C1CN1
2013,NCC(O)C1CN1
2014,NC(CO)C1CO1
